Datetime,Text,Username
Dec-2022,"@frantzfries Having worked on my own startups and being a corporate VP in a billion $ company, linear tools don’t work very well when you’re trying to run a 100+ person department. I hate microsoft’s UX but prefer it for very large teams. I think it’s fair to say it varies by company stage.",albertmercad0
Dec-2022,"As a sanctuary city, many persons at Microsoft Seattle involved with these are allowed to stay without citizenship anywhere on Earth, but many cannot work at a local employer without citizenship.",tril111
Dec-2022,"Microsoft Word 2007 2010 2013 2016 Tips Tricks and Shortcuts (Color Version): Work Smarter, Save Time, and Increase Productiv LDZWXNQ

https://t.co/QEvjs5X5qe https://t.co/7CMkD7v1NS",AStarklif
Dec-2022,"@kevinrschultz @araskin Don't you think it's on Microsoft's interest to promote remote work even further?
I don't doubt the result, but it seems to be a conflict of interest on Microsoft's opinion/conclusions",sergiosc
Dec-2022,"“As CEO, Nobody who works for you sees what you see. And nobody you work for sees what you see. That’s the fundamental problem of a CEO, which is you see it all, and nobody else around you sees it, so  you can get very frustrated.” #microsoft  CEO Satya Nadella",MelodyNiwax
Dec-2022,#Microsoft $MSFT Has A Neutral #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Excellent; moving average score Neutral; #momentum score Neutral #stocks #stock #StockMarket #Investment #investing https://t.co/Gr3YvQz1MY https://t.co/57qRCRvJj1,MITickWatcher
Dec-2022,"I wonder this. Why if #sony &amp; #microsoft refuse to make handhelds, they aren’t putting all their games on pc to compete with the portable software market through the pc marketplace. Hell, make a storefront like #rockstar where your games only work in launcher for all I care",superstadiabro
Dec-2022,my microsoft store wont work so i cant open minecraft gah i just wanted to play till i fall asleep,gyakuten_reiban
Dec-2022,subverting work culture by messaging my boss on microsoft teams in all lowercase,_zac_c
Dec-2022,"Alfredo Ramirez CEO @vyopta, who transforms how #IT and users prevent and resolve #collaboration experience issues to make collaboration work from anywhere. Digital Collaboration Experience Management Microsoft 365, Zoom, Cisco, Google Workspace #cloud  https://t.co/wxd6cXj824",EvanKirstel
Dec-2022,@chrisDmaster13 @ProjectXbox17 Also working on the Microsoft is not going to be a perfect Utopia of development because Undead labs the studio behind State of Decay has been reported to be a toxic work environment and their first party Microsoft Studio,ANTH0NY_AGUILAR
Dec-2022,@krassenstein @RonnyJacksonTX And her family bought a chunk of Microsoft stock just days before the company was awarded a multi billion dollar government contract!,MickeyMoose1984
Dec-2022,"1 Tech Stock You Can Always Buy and Hold: Despite the macroeconomic headwinds hitting the technology sector hard this year, Microsoft (MSFT) delivered improved financials. The company's long dividend-paying history and consistent growth make the stock a… https://t.co/8DIWWG1mzA",hanscoach
Dec-2022,"Biggest tech stock losses in 2022:

Apple:      -$851 billion (-27%)
Amazon     -$832 b (-50%)
Microsoft: -$728 b (-28%)
Tesla:         -$677 b (-65%)
Meta:         -$465 b (-64%)
Nvidia        -$376 b  (-50%)
PayPal       -$141 b  (-63%)
Netflix:      -$138 b  (-52%)

-@FactSet",scottbudman
Dec-2022,@ANTH0NY_AGUILAR @ProjectXbox17 It is rather a big deal when Microsoft’s main platform for purchase is to create a healthier work culture. An considering how toxic the current management and ownership is to get sued multiple times in 1 year. It’s a big deal.,chrisDmaster13
Dec-2022,#Options Flow Grid Update $MSFT #OptionsTrading #Microsoft Shares 🔻0.85% to $238.96 #OptionsFlow #Microsoft365 #stocks #stock #StockMarket #investing #Investment https://t.co/B7BWRcELCf https://t.co/xmEZpJ42sm,TickwatcherMF
Dec-2022,"Microsoft PowerPoint Certification Training (Voucher Included) Being a MOS Certified PowerPoint user proves to employers that you are ready to work with PowerPoint.

https://t.co/dhpBSRTVGr https://t.co/EiKLt8uGSM",UTAContinuingEd
Dec-2022,"Who's thriving vs just surviving in your hybrid work environment? Check out the infographic for answers, and DM us to see how @Microsoft can help make sure your entire organization is thriving. RT to start a conversation.",cloudHPSI
Dec-2022,"2022’s last episode of IDZ news is here. Discover how Intel and Microsoft work together to optimize #DirectStorage, a new transport and compression technology optimized for Intel GPUs, and peek at a new AI Dev Team Adventures episode. https://t.co/iYTtq19st4 https://t.co/UGCPYRLStE",IntelSoftware
Dec-2022,"If you are French: I had the HUGE chance to work with Bernard during the past few years (he was my local manager in France), this is a great summary of his career at Microsoft.
This chance to work with incredible people, is why I’m so happy to be at Microsoft.",juliendubois
Dec-2022,"Sending email from Azure is way too painful.  Microsoft should just maintain their own authenticated SMTP relays and allow tenants to permit use by identities with certain restrictions (volume, address, etc.) to prevent abuse.  That way, existing tools would work.",hcetamd
Dec-2022,@DACrookster @lulumeservey Microsoft ranks as one of the best places to work. They already have competition in the cloud business and now we have steamdeck which is even more competition in the hardware business and they have the largest digital store. Nintendo is competition and they’re doing pretty good,sGarvett
Dec-2022,Azure Boards – Organize and Plan All of Your Work - New blog articles in Microsoft Community Hub https://t.co/8XecOv1IQb,tsunomur
Dec-2022,"@DefsNOTCobra What does GME offer that PS store and Microsoft store don't? 

Used monkey jpegs that have all lost 98% of their value?

Gaming chairs that you can buy on Amazon? 

I'm just trying to understand why people are saying this stock is worth more",ChefApeMan
Dec-2022,"Top positive and negative STOCK by news🔥🔥

((Source:https://t.co/b41p2uvuXA))

#TSLA #TESLA #LUV #MSFT #NFLX
#AMAZON #AMZN #TSLA #TESLA #GOOGLE #GOOGL #GOOG #IAU #IBM #AAAU #ORCL #MSFT #Microsoft #DGL #mysocialpulse https://t.co/BuVWC9ZXSN",mysocial_pulse
Dec-2022,I put a profile picture on my Microsoft Teams &amp; Skype profiles at work. Now I have Financial Advisors in Seattle asking me what the weather is like here in Charlotte 😂,Esha_BoBesha13
Dec-2022,"@AMCcheerleader Show me another stock that's halted 30+ times in a year? Google, Microsoft, Amazon nope those are worthless, so no halted stocks are out of my portfolio. Just waiting for media to push down to $3 then drs",morehead_allan
Dec-2022,#AzureBoards – #Organize and Plan All of Your Work #AllOfWork https://t.co/1Tkw1RWEVH #Microsoft #Office #Office365,hd_ka
Dec-2022,"Three FDIC officials involved in tapping Microsoft as the main cloud provider owned Microsoft stock.

An Ex-Im official married to a cruise lobbyist set up a WH mtg for cruise CEOs. 

An FCC official working on internet policy owned $100K+ in Google stock.
https://t.co/DwntzAdrWV",rebeccaballhaus
Dec-2022,"Azure Boards – Organize and Plan All of Your Work
https://t.co/kOG8ED4wUv #Microsoft",MSITTechNews
Dec-2022,"New: Microsoft Maintains Open RAN Momentum
The work builds on its growing Azure for Operators platform 
 https://t.co/TfeRBdDzWy
 #analysis",SDNCentral
Dec-2022,"@RonnyJacksonTX Maybe you should do some research on her husband. You’re just trying to throw dispersion. You can also look at her annual financial form that’s on file. Their holdings are very plain vanilla. Things like apple stock, Microsoft, etc. and real estate holdings.",TexasAlum
Dec-2022,"🤩 Saleban Soares to Heady Heights 🥳
After getting Microsoft qualified, he successfully re-entered the industry as an #itsupport technician @Barclays Congrats 👏
🖥️ Get Learning
💼 Get Work
💵 Get Paid
👉🏾https://t.co/npptS4dyRU
@LondonYouth @trustforlondon 
@lovepaddington 
@Caf https://t.co/JEeXj9whMc",PeoplesPlaceCP
Dec-2022,$MSFT - Is Trending Stock Microsoft Corporation (MSFT) a Buy Now? https://t.co/71qZopJLta,beeken_tech
Dec-2022,"Stay connected with your team as you work! To learn more about @Microsoft Teams for remote work, subscribe now. https://t.co/H23DAAgNlp",HTMLGlobal
Dec-2022,I got an email at work and I got excited that I'd have something to do today but it was just from Microsoft. :/,Nettie_Bergin
Dec-2022,"@TSLAFanMtl I'm the other way.  Buying a stock for car sales seems dumb.  Especially in the levels people buy tesla.  It's always been an energy/software play for myself.

I've heard of ford, microsoft, and saudi aramco.  I'll take energy and/or software.  You can have the cars.",Quickskey
Dec-2022,"@MaddenNFLDirect I need to come work for you guys. Seems like everyone gets paid to just wiggle their mouse to keep their Microsoft teams light green 🤣

Seems like No actual work gets done at EA",SpammusubiiiTTV
Dec-2022,"🥹 A very high percentage of people from Google, Facebook, Apple, and Microsoft, going to work for an early-stage startup will fail there. And for founders to hire people from those companies is almost always a bad idea. Unless 👇🏼",ilan
Dec-2022,"JOB OPPORTUNITY: Business Analyst
Salary: £55,000 per annum
Location: #UK #London

For details, please contact Georgiana Enache on Georgiana.Enache@prodapta.com

#Prodapta @Microsoft #Microsoft #MicrosoftJobs #MicrosoftDynamics #DigitalTransformation #D365 #Analyst #Cloud https://t.co/lWtFr7ZsoZ",ProDapta
Dec-2022,"We are looking for an #azure engineer contractor to work on a digital transformation programme delivering a new Microsoft Azure cloud-based platform. Head to our website for more details.
https://t.co/Uz1RJAFBtT
 #azurecloud #cloudtechnologies #microsoftazure #techjobs https://t.co/Fs85cbCXxn",IgniteDigitalHQ
Dec-2022,Anyone remember the #microsoft #display #dock? We have our last two in stock and ready to ship. If you are lucky enough to have a working #windowsphone content us to get a #microsoftdisplay dock.,UnlockedMobiles
Dec-2022,"@japplsussy languages, software skills (like i wrote Microsoft office lmao), your extracurriculars esp the ones that you had a leadership role in, any volunteer work even if it's unrelated

i literally got hired for my first job cuz the guy thought it was cool that I spoke German lol",leedledeedlelee
Dec-2022,"and in some games (in the same Microsoft Flight Simulator) DLSS 2 does not really work at all. Simply put, according to these data, we cannot compare the usual performance of two video cards.",appletesterrus
Dec-2022,"and in some games (in the same Microsoft Flight Simulator) DLSS 2 does not really work at all. Simply put, according to these data, we cannot compare the usual performance of two video cards.",appletester_rus
Dec-2022,"Microsoft Corp. and Viasat have signed a new partnership to help deliver internet access to 10 million people globally, including 5 million across Africa. As a result, they will deepen Airband’s work in the #DRC #Congo, #Nigeria,..and the United States,… https://t.co/FWfZ7OHHJ1",_jedm
Dec-2022,"$MSFT Microsoft #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/Gr3YvQz1MY https://t.co/5RzcgpX7nw",MITickWatcher
Dec-2022,🟢 Is Trending Stock Microsoft Corporation (MSFT) a Buy Now? https://t.co/Y7q2yUWJlx $MSFT,JoinStockCast
Dec-2022,"We are Hiring for the below position
Role: ERP Analyst with Oracle Financials Exp
Location: Richmond, VA (Hybrid)
Note: Need to work On-Site for 3 days/ Week.
If interested, can send resume to: us@esveetech.com
#microsoft #erp #oracle #accounting #communication #business #data https://t.co/3iK8bWw0oS",techesvee
Dec-2022,"@anoushk77 Eh I don’t think that’s a correct analogy.

Gates helped Steve only because of the antitrust lawsuits against Microsoft and dumped all his Apple stock a few years later.

Vitalik is not rooting for Solana in any personal interests.",PrasoonPratham
